AccountKey,AccountID,CustomerKey,ProductKey,AccountCategory,OpenDate,Status,OpeningBalance,HomeBranchKey
10825,ACCT00010825,3976,2,Deposit,2017-12-11,Active,1446.87,24
10826,ACCT00010826,3976,4,Deposit,2017-03-24,Active,25794.67,24
10827,ACCT00010827,3976,9,Lending,2017-06-13,Dormant,13161.16,24
10828,ACCT00010828,3976,10,Lending,2017-01-23,Active,14594.88,24
10829,ACCT00010829,3977,5,Deposit,2023-05-01,Active,7193.95,19
10830,ACCT00010830,3977,4,Deposit,2023-05-13,Active,27367.64,19
10831,ACCT00010831,3977,1,Deposit,2023-11-17,Active,2830.6,19
10832,ACCT00010832,3978,3,Deposit,2015-03-02,Active,533.4,31
10833,ACCT00010833,3978,4,Deposit,2015-03-26,Active,5007.72,31
10834,ACCT00010834,3979,1,Deposit,2019-11-06,Active,1120.46,19
10835,ACCT00010835,3979,4,Deposit,2019-09-26,Active,3000.47,19
10836,ACCT00010836,3980,4,Deposit,2024-11-08,Closed,2516.22,2
10837,ACCT00010837,3980,2,Deposit,2024-03-25,Active,1290.91,2
10838,ACCT00010838,3980,1,Deposit,2024-06-22,Active,38950.89,2
10839,ACCT00010839,3980,6,Lending,2024-07-06,Active,59087.15,2
10840,ACCT00010840,3980,8,Lending,2024-05-20,Active,24377.35,2
10841,ACCT00010841,3981,3,Deposit,2016-04-24,Active,3120.4,36
10842,ACCT00010842,3981,5,Deposit,2016-06-16,Active,5841.81,36
10843,ACCT00010843,3981,6,Lending,2016-01-14,Active,30693.36,36
10844,ACCT00010844,3982,2,Deposit,2023-06-03,Active,1525.75,22
10845,ACCT00010845,3983,1,Deposit,2022-11-16,Active,1287.83,4
10846,ACCT00010846,3983,3,Deposit,2022-08-16,Active,634.29,4
10847,ACCT00010847,3983,2,Deposit,2022-05-17,Active,7154.09,4
10848,ACCT00010848,3984,4,Deposit,2015-11-20,Active,7304.16,4
10849,ACCT00010849,3984,2,Deposit,2015-01-19,Closed,69134.16,4
10850,ACCT00010850,3984,3,Deposit,2015-02-05,Active,6891.83,4
10851,ACCT00010851,3985,5,Deposit,2018-03-09,Closed,4321.67,14
10852,ACCT00010852,3985,2,Deposit,2018-06-02,Dormant,14317.47,14
10853,ACCT00010853,3985,1,Deposit,2018-10-07,Active,3469.56,14
10854,ACCT00010854,3985,5,Deposit,2018-05-23,Active,212.38,14
10855,ACCT00010855,3986,2,Deposit,2018-03-16,Active,4399.23,38
10856,ACCT00010856,3987,4,Deposit,2016-01-21,Active,1073.6,15
10857,ACCT00010857,3987,3,Deposit,2016-02-25,Active,6297.72,15
10858,ACCT00010858,3988,1,Deposit,2016-02-17,Active,21628.05,39
10859,ACCT00010859,3988,4,Deposit,2016-07-09,Active,28561.4,39
10860,ACCT00010860,3989,3,Deposit,2023-03-19,Active,2134.1,8
10861,ACCT00010861,3989,5,Deposit,2023-11-25,Active,2730.56,8
10862,ACCT00010862,3989,2,Deposit,2023-01-12,Active,727.91,8
10863,ACCT00010863,3990,1,Deposit,2015-12-01,Active,11727.21,16
10864,ACCT00010864,3990,4,Deposit,2015-04-11,Active,2134.31,16
10865,ACCT00010865,3990,8,Lending,2015-02-12,Active,33820.6,16
10866,ACCT00010866,3991,3,Deposit,2016-07-22,Active,5819.1,13
10867,ACCT00010867,3991,1,Deposit,2016-05-01,Dormant,17783.47,13
10868,ACCT00010868,3991,5,Deposit,2016-12-06,Active,12725.93,13
10869,ACCT00010869,3991,5,Deposit,2016-02-07,Active,3022.42,13
10870,ACCT00010870,3992,4,Deposit,2018-08-25,Active,78693.42,21
10871,ACCT00010871,3992,1,Deposit,2018-02-02,Active,38040.32,21
10872,ACCT00010872,3992,2,Deposit,2018-07-02,Active,10270.98,21
10873,ACCT00010873,3993,4,Deposit,2015-03-13,Active,4882.06,5
10874,ACCT00010874,3993,1,Deposit,2015-05-08,Active,7755.69,5
10875,ACCT00010875,3994,4,Deposit,2024-10-21,Active,3316.45,32
10876,ACCT00010876,3994,1,Deposit,2024-04-15,Active,1143.79,32
10877,ACCT00010877,3994,5,Deposit,2024-04-01,Active,863.68,32
10878,ACCT00010878,3994,12,Lending,2024-08-23,Active,7407.1,32
10879,ACCT00010879,3994,9,Lending,2024-06-14,Active,8887.27,32
10880,ACCT00010880,3995,3,Deposit,2021-04-18,Active,6404.23,33
10881,ACCT00010881,3995,5,Deposit,2021-06-03,Active,4025.78,33
10882,ACCT00010882,3995,3,Deposit,2021-10-18,Active,1274.78,33
10883,ACCT00010883,3995,5,Deposit,2021-09-25,Active,15272.43,33
10884,ACCT00010884,3995,12,Lending,2021-04-01,Active,19925.12,33
10885,ACCT00010885,3996,3,Deposit,2023-03-23,Active,2678.66,1
10886,ACCT00010886,3996,2,Deposit,2023-10-17,Active,19637.87,1
10887,ACCT00010887,3996,7,Lending,2023-02-03,Active,11414.4,1
10888,ACCT00010888,3997,3,Deposit,2017-10-23,Active,21935.72,2
10889,ACCT00010889,3997,1,Deposit,2017-09-14,Active,1210.41,2
10890,ACCT00010890,3998,3,Deposit,2016-07-22,Active,13657.64,8
10891,ACCT00010891,3998,4,Deposit,2016-11-18,Active,1320.47,8
10892,ACCT00010892,3998,7,Lending,2016-01-03,Active,7646.86,8
10893,ACCT00010893,3999,3,Deposit,2017-12-21,Active,14066.37,1
10894,ACCT00010894,3999,5,Deposit,2017-05-22,Active,1006.58,1
10895,ACCT00010895,3999,1,Deposit,2017-08-13,Dormant,18097.52,1
10896,ACCT00010896,3999,6,Lending,2017-09-06,Active,2713.85,1
10897,ACCT00010897,3999,11,Lending,2017-08-01,Active,18759.06,1
10898,ACCT00010898,4000,1,Deposit,2021-10-07,Active,12234.75,32
10899,ACCT00010899,4000,4,Deposit,2021-06-23,Active,10734.1,32
10900,ACCT00010900,4000,3,Deposit,2021-02-26,Active,12181.51,32
10901,ACCT00010901,4000,11,Lending,2021-02-10,Active,92621.38,32
10902,ACCT00010902,4001,3,Deposit,2019-01-02,Active,1263.22,27
10903,ACCT00010903,4001,5,Deposit,2019-08-17,Active,1594.97,27
10904,ACCT00010904,4001,2,Deposit,2019-12-10,Active,4459.73,27
10905,ACCT00010905,4002,5,Deposit,2024-08-04,Closed,6131.62,26
10906,ACCT00010906,4002,7,Lending,2024-07-07,Active,22413.93,26
10907,ACCT00010907,4003,5,Deposit,2024-11-19,Active,1034.08,9
10908,ACCT00010908,4003,5,Deposit,2024-03-12,Dormant,2197.65,9
10909,ACCT00010909,4003,1,Deposit,2024-04-02,Active,15234.31,9
10910,ACCT00010910,4004,2,Deposit,2016-09-22,Active,8311.67,5
10911,ACCT00010911,4004,4,Deposit,2016-11-02,Active,2457.98,5
10912,ACCT00010912,4004,11,Lending,2016-11-27,Active,203719.42,5
10913,ACCT00010913,4004,10,Lending,2016-07-10,Active,5978.58,5
10914,ACCT00010914,4005,5,Deposit,2023-03-04,Dormant,7574.05,19
10915,ACCT00010915,4005,4,Deposit,2023-06-09,Active,11285.66,19
10916,ACCT00010916,4005,2,Deposit,2023-06-05,Active,3446.0,19
10917,ACCT00010917,4006,2,Deposit,2023-02-11,Active,1858.05,15
10918,ACCT00010918,4006,1,Deposit,2023-09-27,Active,921.86,15
10919,ACCT00010919,4007,2,Deposit,2023-10-19,Active,3521.66,2
10920,ACCT00010920,4007,2,Deposit,2023-04-21,Active,4838.43,2
10921,ACCT00010921,4007,2,Deposit,2023-07-25,Active,2697.26,2
10922,ACCT00010922,4008,3,Deposit,2017-03-01,Active,10113.89,13
10923,ACCT00010923,4009,5,Deposit,2017-11-21,Active,444.86,39
10924,ACCT00010924,4009,4,Deposit,2017-10-23,Active,3865.06,39
10925,ACCT00010925,4009,1,Deposit,2017-05-23,Active,20823.06,39
10926,ACCT00010926,4010,3,Deposit,2017-11-02,Active,1393.45,29
10927,ACCT00010927,4010,4,Deposit,2017-06-13,Active,3511.2,29
10928,ACCT00010928,4010,9,Lending,2017-05-24,Active,41054.97,29
10929,ACCT00010929,4011,3,Deposit,2020-02-14,Active,3571.89,5
10930,ACCT00010930,4011,5,Deposit,2020-05-06,Active,5061.34,5
10931,ACCT00010931,4011,2,Deposit,2020-09-05,Active,7878.63,5
10932,ACCT00010932,4012,3,Deposit,2019-09-24,Active,6985.6,19
10933,ACCT00010933,4013,5,Deposit,2023-12-24,Active,9025.61,3
10934,ACCT00010934,4013,5,Deposit,2023-03-17,Active,16054.63,3
10935,ACCT00010935,4014,5,Deposit,2015-02-05,Active,2332.39,16
10936,ACCT00010936,4014,3,Deposit,2015-03-26,Active,7702.4,16
10937,ACCT00010937,4015,1,Deposit,2021-03-20,Dormant,2430.85,3
10938,ACCT00010938,4015,7,Lending,2021-03-08,Active,5141.05,3
10939,ACCT00010939,4016,1,Deposit,2016-04-01,Active,703.55,9
10940,ACCT00010940,4016,4,Deposit,2016-05-22,Active,352.12,9
10941,ACCT00010941,4016,10,Lending,2016-06-02,Active,226245.88,9
10942,ACCT00010942,4017,2,Deposit,2015-11-12,Active,3961.1,4
10943,ACCT00010943,4017,5,Deposit,2015-12-19,Active,2892.91,4
10944,ACCT00010944,4017,2,Deposit,2015-10-17,Active,417.99,4
10945,ACCT00010945,4017,6,Lending,2015-07-11,Active,28458.07,4
10946,ACCT00010946,4018,4,Deposit,2018-06-01,Active,24588.22,26
10947,ACCT00010947,4018,4,Deposit,2018-06-03,Active,4373.06,26
10948,ACCT00010948,4018,9,Lending,2018-02-15,Active,13115.8,26
10949,ACCT00010949,4019,1,Deposit,2016-02-17,Active,12350.01,25
10950,ACCT00010950,4019,1,Deposit,2016-12-20,Active,1744.97,25
10951,ACCT00010951,4019,11,Lending,2016-11-16,Active,124878.23,25
10952,ACCT00010952,4020,3,Deposit,2022-12-05,Active,14607.44,14
10953,ACCT00010953,4020,2,Deposit,2022-05-27,Active,5841.57,14
10954,ACCT00010954,4021,3,Deposit,2017-11-21,Active,4812.73,17
10955,ACCT00010955,4021,5,Deposit,2017-05-23,Active,2630.14,17
10956,ACCT00010956,4021,11,Lending,2017-10-02,Active,30021.25,17
10957,ACCT00010957,4022,2,Deposit,2020-04-13,Active,5556.43,33
10958,ACCT00010958,4022,2,Deposit,2020-03-13,Dormant,16081.78,33
10959,ACCT00010959,4023,5,Deposit,2017-08-17,Active,2420.39,7
10960,ACCT00010960,4023,3,Deposit,2017-02-13,Active,17411.95,7
10961,ACCT00010961,4023,1,Deposit,2017-06-01,Active,7907.81,7
10962,ACCT00010962,4023,3,Deposit,2017-02-19,Dormant,1640.3,7
10963,ACCT00010963,4023,7,Lending,2017-08-07,Active,25591.26,7
10964,ACCT00010964,4024,4,Deposit,2022-09-16,Active,12270.1,10
10965,ACCT00010965,4024,5,Deposit,2022-10-25,Active,10123.03,10
10966,ACCT00010966,4024,5,Deposit,2022-08-14,Active,36952.79,10
10967,ACCT00010967,4024,11,Lending,2022-08-10,Active,33634.21,10
10968,ACCT00010968,4025,4,Deposit,2018-06-16,Active,15623.38,19
10969,ACCT00010969,4025,5,Deposit,2018-11-09,Active,8598.62,19
10970,ACCT00010970,4025,5,Deposit,2018-06-27,Active,6256.23,19
10971,ACCT00010971,4025,10,Lending,2018-11-06,Active,7525.7,19
10972,ACCT00010972,4026,4,Deposit,2016-07-27,Active,5334.93,36
10973,ACCT00010973,4026,4,Deposit,2016-08-01,Active,10400.54,36
10974,ACCT00010974,4027,3,Deposit,2023-05-25,Active,902.55,22
10975,ACCT00010975,4028,1,Deposit,2018-11-23,Active,5771.69,36
10976,ACCT00010976,4028,1,Deposit,2018-06-07,Active,4538.2,36
10977,ACCT00010977,4028,2,Deposit,2018-04-17,Active,10059.48,36
10978,ACCT00010978,4028,9,Lending,2018-03-14,Active,18409.53,36
10979,ACCT00010979,4029,5,Deposit,2017-09-19,Active,21549.24,14
10980,ACCT00010980,4029,3,Deposit,2017-09-03,Active,3857.99,14
10981,ACCT00010981,4029,8,Lending,2017-07-01,Active,73975.17,14
10982,ACCT00010982,4030,2,Deposit,2020-11-15,Dormant,13149.26,8
10983,ACCT00010983,4030,1,Deposit,2020-11-19,Active,5652.14,8
10984,ACCT00010984,4030,1,Deposit,2020-08-23,Active,9920.9,8
10985,ACCT00010985,4030,8,Lending,2020-02-27,Active,114512.04,8
10986,ACCT00010986,4030,7,Lending,2020-12-21,Active,13682.88,8
10987,ACCT00010987,4031,4,Deposit,2016-03-08,Active,1092.5,29
10988,ACCT00010988,4032,3,Deposit,2024-10-01,Active,30723.26,24
10989,ACCT00010989,4032,1,Deposit,2024-11-17,Active,987.11,24
10990,ACCT00010990,4032,8,Lending,2024-12-27,Active,62343.71,24
10991,ACCT00010991,4033,4,Deposit,2024-01-03,Active,614.74,19
10992,ACCT00010992,4033,11,Lending,2024-10-16,Active,12278.73,19
10993,ACCT00010993,4034,5,Deposit,2024-05-02,Active,8232.61,29
10994,ACCT00010994,4034,5,Deposit,2024-09-14,Active,921.58,29
10995,ACCT00010995,4034,2,Deposit,2024-06-09,Closed,20035.81,29
10996,ACCT00010996,4034,3,Deposit,2024-06-16,Active,7040.34,29
10997,ACCT00010997,4034,7,Lending,2024-12-26,Active,32917.51,29
10998,ACCT00010998,4035,2,Deposit,2024-05-10,Active,6093.76,26
10999,ACCT00010999,4035,1,Deposit,2024-02-22,Active,6754.93,26
11000,ACCT00011000,4035,5,Deposit,2024-07-11,Active,11799.68,26
11001,ACCT00011001,4036,1,Deposit,2024-07-16,Dormant,6852.45,27
11002,ACCT00011002,4036,1,Deposit,2024-02-09,Active,18282.12,27
11003,ACCT00011003,4036,3,Deposit,2024-09-06,Active,28076.48,27
11004,ACCT00011004,4036,9,Lending,2024-09-10,Active,10837.12,27
11005,ACCT00011005,4036,8,Lending,2024-06-08,Active,18862.0,27
11006,ACCT00011006,4037,1,Deposit,2024-09-26,Active,3424.25,19
11007,ACCT00011007,4038,1,Deposit,2024-08-19,Active,10471.51,30
11008,ACCT00011008,4038,2,Deposit,2024-12-16,Active,3742.16,30
11009,ACCT00011009,4039,4,Deposit,2023-04-10,Active,10219.63,35
11010,ACCT00011010,4039,9,Lending,2023-11-17,Active,34117.68,35
11011,ACCT00011011,4039,12,Lending,2023-10-20,Active,11170.35,35
11012,ACCT00011012,4040,1,Deposit,2024-10-08,Active,2310.67,37
11013,ACCT00011013,4040,4,Deposit,2024-11-16,Active,22741.33,37
11014,ACCT00011014,4040,2,Deposit,2024-11-09,Dormant,3833.78,37
11015,ACCT00011015,4040,11,Lending,2024-04-09,Active,47295.1,37
11016,ACCT00011016,4041,4,Deposit,2017-08-16,Active,6212.65,7
11017,ACCT00011017,4041,3,Deposit,2017-10-10,Active,18369.01,7
11018,ACCT00011018,4041,8,Lending,2017-06-20,Active,109760.65,7
11019,ACCT00011019,4042,5,Deposit,2015-04-13,Active,2668.24,20
11020,ACCT00011020,4042,2,Deposit,2015-02-15,Dormant,4119.37,20
11021,ACCT00011021,4042,2,Deposit,2015-10-06,Active,11426.19,20
11022,ACCT00011022,4043,5,Deposit,2024-03-17,Active,44081.98,12
11023,ACCT00011023,4043,1,Deposit,2024-06-12,Active,7549.52,12
11024,ACCT00011024,4044,2,Deposit,2016-06-03,Active,1270.97,19
11025,ACCT00011025,4044,4,Deposit,2016-04-24,Active,5729.73,19
11026,ACCT00011026,4044,5,Deposit,2016-06-10,Active,1170.44,19
11027,ACCT00011027,4044,2,Deposit,2016-02-05,Closed,24187.98,19
11028,ACCT00011028,4045,1,Deposit,2021-05-03,Active,12346.38,36
11029,ACCT00011029,4045,2,Deposit,2021-10-22,Active,22949.74,36
11030,ACCT00011030,4045,1,Deposit,2021-11-01,Active,1562.73,36
11031,ACCT00011031,4046,5,Deposit,2021-03-18,Dormant,4704.02,2
11032,ACCT00011032,4046,5,Deposit,2021-05-03,Closed,18430.52,2
11033,ACCT00011033,4046,2,Deposit,2021-09-24,Active,5751.13,2
11034,ACCT00011034,4046,6,Lending,2021-12-03,Closed,49549.26,2
11035,ACCT00011035,4047,3,Deposit,2022-11-22,Active,879.63,8
11036,ACCT00011036,4047,2,Deposit,2022-11-04,Active,4664.05,8
11037,ACCT00011037,4047,2,Deposit,2022-04-19,Active,6539.1,8
11038,ACCT00011038,4048,2,Deposit,2021-09-13,Active,7501.43,29
11039,ACCT00011039,4048,3,Deposit,2021-01-27,Active,4124.47,29
11040,ACCT00011040,4048,2,Deposit,2021-03-07,Active,3364.89,29
11041,ACCT00011041,4048,3,Deposit,2021-06-13,Active,10501.88,29
11042,ACCT00011042,4049,1,Deposit,2018-11-13,Active,15855.21,15
11043,ACCT00011043,4049,5,Deposit,2018-11-15,Active,665.27,15
11044,ACCT00011044,4050,2,Deposit,2024-09-20,Active,5522.63,39
11045,ACCT00011045,4050,4,Deposit,2024-01-11,Active,1988.88,39
11046,ACCT00011046,4050,5,Deposit,2024-12-15,Active,18869.67,39
11047,ACCT00011047,4051,3,Deposit,2018-01-06,Active,21102.79,36
11048,ACCT00011048,4051,1,Deposit,2018-05-24,Active,7072.25,36
11049,ACCT00011049,4051,3,Deposit,2018-10-01,Active,2448.64,36
11050,ACCT00011050,4051,12,Lending,2018-02-17,Active,30200.27,36
11051,ACCT00011051,4051,10,Lending,2018-12-23,Closed,1643.45,36
11052,ACCT00011052,4052,2,Deposit,2019-05-23,Active,2164.7,27
11053,ACCT00011053,4052,2,Deposit,2019-03-06,Active,5111.25,27
11054,ACCT00011054,4052,3,Deposit,2019-07-01,Active,1545.45,27
11055,ACCT00011055,4052,12,Lending,2019-09-14,Active,9189.0,27
11056,ACCT00011056,4053,5,Deposit,2017-02-13,Active,1856.18,40
11057,ACCT00011057,4053,4,Deposit,2017-03-13,Closed,7033.25,40
11058,ACCT00011058,4053,2,Deposit,2017-04-12,Active,10166.45,40
11059,ACCT00011059,4053,12,Lending,2017-02-02,Active,65484.56,40
11060,ACCT00011060,4053,10,Lending,2017-08-16,Active,34938.67,40
11061,ACCT00011061,4054,4,Deposit,2020-09-22,Active,17011.71,10
11062,ACCT00011062,4054,3,Deposit,2020-04-10,Active,178350.35,10
11063,ACCT00011063,4054,8,Lending,2020-02-08,Active,67874.78,10
11064,ACCT00011064,4055,1,Deposit,2024-06-03,Active,4987.0,35
11065,ACCT00011065,4055,4,Deposit,2024-08-17,Active,24928.51,35
11066,ACCT00011066,4055,4,Deposit,2024-03-02,Active,3800.16,35
11067,ACCT00011067,4055,11,Lending,2024-01-14,Active,139102.93,35
11068,ACCT00011068,4056,5,Deposit,2021-10-15,Active,6621.86,6
11069,ACCT00011069,4056,2,Deposit,2021-05-13,Active,7572.01,6
11070,ACCT00011070,4056,12,Lending,2021-06-01,Active,9572.25,6
11071,ACCT00011071,4057,2,Deposit,2021-07-17,Active,8485.69,23
11072,ACCT00011072,4057,3,Deposit,2021-06-19,Active,3812.96,23
11073,ACCT00011073,4058,2,Deposit,2016-12-17,Active,8426.2,36
11074,ACCT00011074,4058,4,Deposit,2016-12-21,Active,582.85,36
11075,ACCT00011075,4058,2,Deposit,2016-07-14,Active,14374.76,36
11076,ACCT00011076,4058,4,Deposit,2016-12-14,Active,10415.31,36
11077,ACCT00011077,4058,8,Lending,2016-04-19,Active,15332.85,36
11078,ACCT00011078,4059,5,Deposit,2021-02-25,Active,2122.83,10
11079,ACCT00011079,4059,4,Deposit,2021-12-25,Active,5135.06,10
11080,ACCT00011080,4060,1,Deposit,2023-08-24,Active,4114.09,22
11081,ACCT00011081,4060,2,Deposit,2023-08-16,Active,24205.39,22
11082,ACCT00011082,4060,5,Deposit,2023-01-22,Active,1902.54,22
11083,ACCT00011083,4060,6,Lending,2023-01-25,Active,60380.85,22
11084,ACCT00011084,4061,2,Deposit,2019-01-07,Active,7635.51,26
11085,ACCT00011085,4061,5,Deposit,2019-06-20,Active,2631.88,26
11086,ACCT00011086,4062,3,Deposit,2017-02-14,Active,651.77,20
11087,ACCT00011087,4062,2,Deposit,2017-12-09,Active,15035.98,20
11088,ACCT00011088,4063,5,Deposit,2019-12-21,Active,3055.12,2
11089,ACCT00011089,4063,3,Deposit,2019-06-17,Active,8261.27,2
11090,ACCT00011090,4063,8,Lending,2019-03-16,Active,8715.59,2
11091,ACCT00011091,4064,5,Deposit,2022-01-08,Active,33184.2,1
11092,ACCT00011092,4064,4,Deposit,2022-11-20,Active,1260.3,1
11093,ACCT00011093,4065,2,Deposit,2023-11-03,Active,7266.84,26
11094,ACCT00011094,4065,3,Deposit,2023-06-24,Active,1127.95,26
11095,ACCT00011095,4066,4,Deposit,2016-11-27,Active,8426.75,25
11096,ACCT00011096,4066,1,Deposit,2016-11-05,Active,6026.81,25
11097,ACCT00011097,4066,3,Deposit,2016-06-09,Active,9863.36,25
11098,ACCT00011098,4066,4,Deposit,2016-09-01,Active,3374.23,25
11099,ACCT00011099,4067,2,Deposit,2018-02-05,Active,7583.65,13
11100,ACCT00011100,4067,4,Deposit,2018-05-11,Active,3688.85,13
11101,ACCT00011101,4067,12,Lending,2018-09-08,Active,12509.22,13
11102,ACCT00011102,4068,3,Deposit,2020-09-06,Active,3633.93,5
11103,ACCT00011103,4068,5,Deposit,2020-09-21,Active,972.61,5
11104,ACCT00011104,4068,5,Deposit,2020-10-06,Active,1064.98,5
11105,ACCT00011105,4068,12,Lending,2020-12-21,Active,53071.3,5
11106,ACCT00011106,4069,3,Deposit,2023-09-10,Active,12055.67,18
11107,ACCT00011107,4069,1,Deposit,2023-11-23,Active,2486.12,18
11108,ACCT00011108,4070,1,Deposit,2019-11-23,Active,13062.36,5
11109,ACCT00011109,4070,1,Deposit,2019-07-26,Active,10967.31,5
11110,ACCT00011110,4071,3,Deposit,2015-12-25,Closed,3332.6,12
11111,ACCT00011111,4071,2,Deposit,2015-10-12,Active,18466.02,12
11112,ACCT00011112,4072,4,Deposit,2018-02-02,Active,774.81,27
11113,ACCT00011113,4072,4,Deposit,2018-09-08,Closed,7339.69,27
11114,ACCT00011114,4073,3,Deposit,2015-12-12,Active,695.58,15
11115,ACCT00011115,4073,1,Deposit,2015-09-24,Active,3020.98,15
11116,ACCT00011116,4073,3,Deposit,2015-01-18,Active,24603.98,15
11117,ACCT00011117,4073,12,Lending,2015-06-14,Closed,28699.85,15
11118,ACCT00011118,4074,2,Deposit,2019-04-04,Active,3435.19,29
11119,ACCT00011119,4074,1,Deposit,2019-01-07,Active,3406.98,29
11120,ACCT00011120,4074,4,Deposit,2019-11-01,Active,6702.76,29
11121,ACCT00011121,4074,2,Deposit,2019-07-09,Active,1755.12,29
11122,ACCT00011122,4074,7,Lending,2019-04-12,Closed,28868.88,29
11123,ACCT00011123,4075,3,Deposit,2024-06-13,Active,377.52,11
11124,ACCT00011124,4075,5,Deposit,2024-03-24,Active,21440.25,11
11125,ACCT00011125,4075,6,Lending,2024-07-09,Active,27037.95,11
11126,ACCT00011126,4076,2,Deposit,2022-08-10,Active,31341.71,26
11127,ACCT00011127,4076,2,Deposit,2022-02-16,Active,347.61,26
11128,ACCT00011128,4076,6,Lending,2022-07-14,Active,32347.17,26
11129,ACCT00011129,4077,5,Deposit,2017-03-12,Active,38661.39,23
11130,ACCT00011130,4077,4,Deposit,2017-09-18,Active,304.22,23
11131,ACCT00011131,4078,5,Deposit,2023-11-03,Active,1701.96,32
11132,ACCT00011132,4078,2,Deposit,2023-04-14,Active,4054.91,32
11133,ACCT00011133,4078,2,Deposit,2023-08-02,Active,25375.51,32
11134,ACCT00011134,4079,1,Deposit,2021-08-12,Active,22499.51,37
11135,ACCT00011135,4079,2,Deposit,2021-05-15,Active,3854.02,37
11136,ACCT00011136,4080,3,Deposit,2016-06-23,Active,7440.83,2
11137,ACCT00011137,4080,5,Deposit,2016-07-19,Active,2484.99,2
11138,ACCT00011138,4080,1,Deposit,2016-02-10,Active,1643.94,2
11139,ACCT00011139,4081,3,Deposit,2023-01-06,Active,6624.53,17
11140,ACCT00011140,4081,4,Deposit,2023-12-18,Active,4061.34,17
11141,ACCT00011141,4081,5,Deposit,2023-12-24,Active,6672.87,17
11142,ACCT00011142,4081,8,Lending,2023-06-06,Active,10668.29,17
11143,ACCT00011143,4082,5,Deposit,2018-11-17,Active,1025.22,30
11144,ACCT00011144,4082,5,Deposit,2018-03-22,Active,3687.13,30
11145,ACCT00011145,4082,2,Deposit,2018-05-23,Active,22838.61,30
11146,ACCT00011146,4082,4,Deposit,2018-10-21,Active,1390.4,30
11147,ACCT00011147,4083,5,Deposit,2016-04-22,Active,3499.36,23
11148,ACCT00011148,4083,5,Deposit,2016-11-06,Active,6119.82,23
11149,ACCT00011149,4084,2,Deposit,2018-01-08,Active,7010.05,7
11150,ACCT00011150,4084,2,Deposit,2018-11-15,Active,27977.14,7
11151,ACCT00011151,4084,5,Deposit,2018-04-12,Closed,867.22,7
11152,ACCT00011152,4084,1,Deposit,2018-09-11,Active,5231.07,7
11153,ACCT00011153,4084,12,Lending,2018-06-26,Active,26095.83,7
11154,ACCT00011154,4085,4,Deposit,2023-08-10,Dormant,765.08,1
11155,ACCT00011155,4085,1,Deposit,2023-03-04,Active,8135.83,1
11156,ACCT00011156,4085,3,Deposit,2023-02-22,Active,3479.53,1
11157,ACCT00011157,4086,5,Deposit,2017-12-23,Active,13068.0,6
11158,ACCT00011158,4086,5,Deposit,2017-11-02,Active,6749.64,6
11159,ACCT00011159,4087,2,Deposit,2017-02-12,Active,3667.17,8
11160,ACCT00011160,4087,3,Deposit,2017-06-25,Active,4872.36,8
11161,ACCT00011161,4087,6,Lending,2017-04-23,Active,6478.6,8
11162,ACCT00011162,4088,5,Deposit,2021-08-21,Active,679.94,21
11163,ACCT00011163,4088,3,Deposit,2021-05-13,Active,477.8,21
11164,ACCT00011164,4088,4,Deposit,2021-06-24,Active,13034.36,21
11165,ACCT00011165,4088,5,Deposit,2021-10-14,Dormant,4547.9,21
11166,ACCT00011166,4089,4,Deposit,2022-06-10,Active,30340.0,37
11167,ACCT00011167,4089,9,Lending,2022-06-01,Active,24368.04,37
11168,ACCT00011168,4089,8,Lending,2022-02-02,Active,10127.1,37
11169,ACCT00011169,4090,2,Deposit,2021-12-02,Dormant,3375.48,14
11170,ACCT00011170,4091,4,Deposit,2016-08-14,Active,8268.7,19
11171,ACCT00011171,4091,3,Deposit,2016-12-20,Active,6813.23,19
